feature_family,feature_subset_mask,feature_subset_size,feature_subset_members,row_count,signature_count,feasible,inclusion_minimal_feasible,mixed_role_signature_count,cross_seed_signature_count,seed184_to_seed185_seen,seed184_to_seed185_unseen,seed184_to_seed185_incompatible,seed184_to_seed185_full_pass,seed185_to_seed184_seen,seed185_to_seed184_unseen,seed185_to_seed184_incompatible,seed185_to_seed184_full_pass,pooled_full_pass,bidirectional_cross_seed_full_pass
paired_delta,1100010001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,1,1,2,3,0,false,7,4,0,false,true,false
paired_delta,1100010010,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,1,1,2,3,0,false,7,4,0,false,true,false
paired_delta,1100010011,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,1,1,2,3,0,false,7,4,0,false,true,false
paired_delta,1100010100,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100010101,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100010110,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100010111,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100011000,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100011001,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100011010,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100011011,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100011100,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100011101,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100011110,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100011111,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,1,2,3,0,false,5,6,0,false,true,false
paired_delta,1100100000,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE""]",16,6,true,false,2,1,2,3,0,false,1,10,0,false,true,false
paired_delta,1100100001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,2,1,2,3,0,false,1,10,0,false,true,false
paired_delta,1100100010,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,2,1,2,3,0,false,1,10,0,false,true,false
paired_delta,1100100011,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,2,1,2,3,0,false,1,10,0,false,true,false
paired_delta,1100100100,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100100101,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100100110,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100100111,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100101000,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100101001,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100101010,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100101011,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100101100,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100101101,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100101110,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100101111,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100110000,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE""]",16,6,true,false,2,1,2,3,0,false,1,10,0,false,true,false
paired_delta,1100110001,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,2,1,2,3,0,false,1,10,0,false,true,false
paired_delta,1100110010,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,2,1,2,3,0,false,1,10,0,false,true,false
paired_delta,1100110011,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,2,1,2,3,0,false,1,10,0,false,true,false
paired_delta,1100110100,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100110101,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100110110,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100110111,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100111000,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100111001,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100111010,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100111011,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100111100,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100111101,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100111110,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1100111111,8,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,8,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101000000,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE""]",16,6,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101000001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101000010,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101000011,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101000100,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101000101,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101000110,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101000111,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101001000,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101001001,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101001010,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101001011,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101001100,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101001101,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101001110,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101001111,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101010000,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE""]",16,6,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101010001,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101010010,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101010011,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1101010100,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_PREDICATE_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,7,true,false,0,0,0,5,0,false,0,11,0,false,true,false
