seed,threshold,system,metric,value
2,0.5,self_routed_classifier,deletion_sufficiency_lower,1.0
2,0.5,self_routed_classifier,truncation_sufficiency_lower,1.0
2,0.5,self_routed_classifier,entity_frame_lower,1.0
2,0.5,self_routed_classifier,event_frame_lower,1.0
2,0.5,raw_balanced_only,final_accuracy,0.9153846153846154
2,0.5,raw_balanced_only,final_macro_f1,0.8918899698469591
2,0.5,raw_balanced_only,NOT_ENTITLED_f1,0.9417989417989417
2,0.5,raw_balanced_only,REFUTE_f1,1.0
2,0.5,raw_balanced_only,SUPPORT_f1,0.7338709677419355
2,0.5,raw_balanced_only,entitled_output_count,246
2,0.5,raw_balanced_only,entitled_output_gate_violation_rate,0.008130081300813009
2,0.5,raw_balanced_only,entitled_output_gate_violations,2
2,0.5,raw_balanced_only,polarity_flip_output_ok,1.0
2,0.5,raw_balanced_only,polarity_flip_internal_ok,1.0
2,0.5,raw_balanced_only,polarity_flip_output_internal_gap,0.0
2,0.5,raw_balanced_only,polarity_flip_output_ok_but_internal_bad,0
2,0.5,raw_balanced_only,paraphrase_preserved,1.0
2,0.5,raw_balanced_only,predicate_disentangled,1.0
2,0.5,raw_balanced_only,polarity_flip_preserved_and_reversed,1.0
2,0.5,raw_balanced_only,deletion_sufficiency_lower,1.0
2,0.5,raw_balanced_only,truncation_sufficiency_lower,1.0
2,0.5,raw_balanced_only,entity_frame_lower,1.0
2,0.5,raw_balanced_only,event_frame_lower,0.9833333333333333
2,0.5,self_routed_balanced,final_accuracy,0.9179487179487179
2,0.5,self_routed_balanced,final_macro_f1,0.8944997900683233
2,0.5,self_routed_balanced,NOT_ENTITLED_f1,0.9436619718309859
2,0.5,self_routed_balanced,REFUTE_f1,1.0
2,0.5,self_routed_balanced,SUPPORT_f1,0.7398373983739838
2,0.5,self_routed_balanced,entitled_output_count,244
2,0.5,self_routed_balanced,entitled_output_gate_violation_rate,0.0
2,0.5,self_routed_balanced,entitled_output_gate_violations,0
2,0.5,self_routed_balanced,polarity_flip_output_ok,1.0
2,0.5,self_routed_balanced,polarity_flip_internal_ok,1.0
2,0.5,self_routed_balanced,polarity_flip_output_internal_gap,0.0
2,0.5,self_routed_balanced,polarity_flip_output_ok_but_internal_bad,0
2,0.5,self_routed_balanced,paraphrase_preserved,1.0
2,0.5,self_routed_balanced,predicate_disentangled,1.0
2,0.5,self_routed_balanced,polarity_flip_preserved_and_reversed,1.0
2,0.5,self_routed_balanced,deletion_sufficiency_lower,1.0
2,0.5,self_routed_balanced,truncation_sufficiency_lower,1.0
2,0.5,self_routed_balanced,entity_frame_lower,1.0
2,0.5,self_routed_balanced,event_frame_lower,0.9833333333333333
2,0.5,raw_strict_only,final_accuracy,0.9102564102564102
2,0.5,raw_strict_only,final_macro_f1,0.8867584398557851
2,0.5,raw_strict_only,NOT_ENTITLED_f1,0.9380530973451328
2,0.5,raw_strict_only,REFUTE_f1,1.0
2,0.5,raw_strict_only,SUPPORT_f1,0.7222222222222222
2,0.5,raw_strict_only,entitled_output_count,250
2,0.5,raw_strict_only,entitled_output_gate_violation_rate,0.024
2,0.5,raw_strict_only,entitled_output_gate_violations,6
2,0.5,raw_strict_only,polarity_flip_output_ok,1.0
2,0.5,raw_strict_only,polarity_flip_internal_ok,1.0
2,0.5,raw_strict_only,polarity_flip_output_internal_gap,0.0
2,0.5,raw_strict_only,polarity_flip_output_ok_but_internal_bad,0
2,0.5,raw_strict_only,paraphrase_preserved,1.0
2,0.5,raw_strict_only,predicate_disentangled,0.9833333333333333
2,0.5,raw_strict_only,polarity_flip_preserved_and_reversed,1.0
2,0.5,raw_strict_only,deletion_sufficiency_lower,1.0
2,0.5,raw_strict_only,truncation_sufficiency_lower,1.0
2,0.5,raw_strict_only,entity_frame_lower,0.9833333333333333
2,0.5,raw_strict_only,event_frame_lower,0.9666666666666667
2,0.5,self_routed_strict,final_accuracy,0.9179487179487179
2,0.5,self_routed_strict,final_macro_f1,0.8944997900683233
2,0.5,self_routed_strict,NOT_ENTITLED_f1,0.9436619718309859
2,0.5,self_routed_strict,REFUTE_f1,1.0
2,0.5,self_routed_strict,SUPPORT_f1,0.7398373983739838
2,0.5,self_routed_strict,entitled_output_count,244
2,0.5,self_routed_strict,entitled_output_gate_violation_rate,0.0
2,0.5,self_routed_strict,entitled_output_gate_violations,0
2,0.5,self_routed_strict,polarity_flip_output_ok,1.0
2,0.5,self_routed_strict,polarity_flip_internal_ok,1.0
2,0.5,self_routed_strict,polarity_flip_output_internal_gap,0.0
2,0.5,self_routed_strict,polarity_flip_output_ok_but_internal_bad,0
2,0.5,self_routed_strict,paraphrase_preserved,1.0
2,0.5,self_routed_strict,predicate_disentangled,1.0
2,0.5,self_routed_strict,polarity_flip_preserved_and_reversed,1.0
2,0.5,self_routed_strict,deletion_sufficiency_lower,1.0
2,0.5,self_routed_strict,truncation_sufficiency_lower,1.0
2,0.5,self_routed_strict,entity_frame_lower,1.0
2,0.5,self_routed_strict,event_frame_lower,0.9833333333333333
2,0.6,raw_classifier_only,final_accuracy,0.9320512820512821
2,0.6,raw_classifier_only,final_macro_f1,0.9094201957619941
2,0.6,raw_classifier_only,NOT_ENTITLED_f1,0.953792502179599
2,0.6,raw_classifier_only,REFUTE_f1,1.0
2,0.6,raw_classifier_only,SUPPORT_f1,0.774468085106383
2,0.6,raw_classifier_only,entitled_output_count,233
2,0.6,raw_classifier_only,entitled_output_gate_violation_rate,0.08583690987124463
2,0.6,raw_classifier_only,entitled_output_gate_violations,20
2,0.6,raw_classifier_only,polarity_flip_output_ok,1.0
2,0.6,raw_classifier_only,polarity_flip_internal_ok,0.9666666666666667
2,0.6,raw_classifier_only,polarity_flip_output_internal_gap,0.033333333333333326
2,0.6,raw_classifier_only,polarity_flip_output_ok_but_internal_bad,2
2,0.6,raw_classifier_only,paraphrase_preserved,1.0
2,0.6,raw_classifier_only,predicate_disentangled,1.0
2,0.6,raw_classifier_only,polarity_flip_preserved_and_reversed,1.0
2,0.6,raw_classifier_only,deletion_sufficiency_lower,1.0
2,0.6,raw_classifier_only,truncation_sufficiency_lower,1.0
2,0.6,raw_classifier_only,entity_frame_lower,1.0
2,0.6,raw_classifier_only,event_frame_lower,1.0
2,0.6,self_routed_classifier,final_accuracy,0.9525641025641025
2,0.6,self_routed_classifier,final_macro_f1,0.932067249888736
2,0.6,self_routed_classifier,NOT_ENTITLED_f1,0.9682947729220223
2,0.6,self_routed_classifier,REFUTE_f1,1.0
2,0.6,self_routed_classifier,SUPPORT_f1,0.827906976744186
2,0.6,self_routed_classifier,entitled_output_count,213
2,0.6,self_routed_classifier,entitled_output_gate_violation_rate,0.0
2,0.6,self_routed_classifier,entitled_output_gate_violations,0
2,0.6,self_routed_classifier,polarity_flip_output_ok,0.9666666666666667
2,0.6,self_routed_classifier,polarity_flip_internal_ok,0.9666666666666667
2,0.6,self_routed_classifier,polarity_flip_output_internal_gap,0.0
2,0.6,self_routed_classifier,polarity_flip_output_ok_but_internal_bad,0
2,0.6,self_routed_classifier,paraphrase_preserved,0.9666666666666667
2,0.6,self_routed_classifier,predicate_disentangled,0.9666666666666667
2,0.6,self_routed_classifier,polarity_flip_preserved_and_reversed,0.9666666666666667
2,0.6,self_routed_classifier,deletion_sufficiency_lower,1.0
2,0.6,self_routed_classifier,truncation_sufficiency_lower,1.0
2,0.6,self_routed_classifier,entity_frame_lower,1.0
2,0.6,self_routed_classifier,event_frame_lower,1.0
2,0.6,raw_balanced_only,final_accuracy,0.9153846153846154
2,0.6,raw_balanced_only,final_macro_f1,0.8918899698469591
2,0.6,raw_balanced_only,NOT_ENTITLED_f1,0.9417989417989417
2,0.6,raw_balanced_only,REFUTE_f1,1.0
2,0.6,raw_balanced_only,SUPPORT_f1,0.7338709677419355
2,0.6,raw_balanced_only,entitled_output_count,246
2,0.6,raw_balanced_only,entitled_output_gate_violation_rate,0.016260162601626018
2,0.6,raw_balanced_only,entitled_output_gate_violations,4
2,0.6,raw_balanced_only,polarity_flip_output_ok,1.0
2,0.6,raw_balanced_only,polarity_flip_internal_ok,1.0
2,0.6,raw_balanced_only,polarity_flip_output_internal_gap,0.0
2,0.6,raw_balanced_only,polarity_flip_output_ok_but_internal_bad,0
2,0.6,raw_balanced_only,paraphrase_preserved,1.0
2,0.6,raw_balanced_only,predicate_disentangled,1.0
2,0.6,raw_balanced_only,polarity_flip_preserved_and_reversed,1.0
2,0.6,raw_balanced_only,deletion_sufficiency_lower,1.0
2,0.6,raw_balanced_only,truncation_sufficiency_lower,1.0
2,0.6,raw_balanced_only,entity_frame_lower,1.0
2,0.6,raw_balanced_only,event_frame_lower,0.9833333333333333
2,0.6,self_routed_balanced,final_accuracy,0.9205128205128205
2,0.6,self_routed_balanced,final_macro_f1,0.8971400309237758
2,0.6,self_routed_balanced,NOT_ENTITLED_f1,0.945518453427065
2,0.6,self_routed_balanced,REFUTE_f1,1.0
2,0.6,self_routed_balanced,SUPPORT_f1,0.7459016393442623
2,0.6,self_routed_balanced,entitled_output_count,242
2,0.6,self_routed_balanced,entitled_output_gate_violation_rate,0.0
2,0.6,self_routed_balanced,entitled_output_gate_violations,0
2,0.6,self_routed_balanced,polarity_flip_output_ok,1.0
2,0.6,self_routed_balanced,polarity_flip_internal_ok,1.0
2,0.6,self_routed_balanced,polarity_flip_output_internal_gap,0.0
2,0.6,self_routed_balanced,polarity_flip_output_ok_but_internal_bad,0
2,0.6,self_routed_balanced,paraphrase_preserved,1.0
2,0.6,self_routed_balanced,predicate_disentangled,1.0
2,0.6,self_routed_balanced,polarity_flip_preserved_and_reversed,1.0
2,0.6,self_routed_balanced,deletion_sufficiency_lower,1.0
2,0.6,self_routed_balanced,truncation_sufficiency_lower,1.0
2,0.6,self_routed_balanced,entity_frame_lower,1.0
2,0.6,self_routed_balanced,event_frame_lower,0.9833333333333333
2,0.6,raw_strict_only,final_accuracy,0.9102564102564102
2,0.6,raw_strict_only,final_macro_f1,0.8867584398557851
2,0.6,raw_strict_only,NOT_ENTITLED_f1,0.9380530973451328
2,0.6,raw_strict_only,REFUTE_f1,1.0
2,0.6,raw_strict_only,SUPPORT_f1,0.7222222222222222
2,0.6,raw_strict_only,entitled_output_count,250
2,0.6,raw_strict_only,entitled_output_gate_violation_rate,0.028
2,0.6,raw_strict_only,entitled_output_gate_violations,7
2,0.6,raw_strict_only,polarity_flip_output_ok,1.0
