row_type,intervention_type,target,score,metric,mean,std,n,formatted,state_summary
signal,entity_swap,false_support,polarity_weak_score,inverted_auc,0.6666666666666666,0.28867513459481287,3,0.6667 +/- 0.2887,not_applicable
signal,entity_swap,false_support,polarity_weak_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,entity_swap,false_support,polarity_weak_score,mean_score_negative,-3.3966463364305945,0.4479215871696683,3,-3.3966 +/- 0.4479,not_applicable
signal,entity_swap,false_support,polarity_weak_score,mean_score_positive,-1.768964687983195,3.06393671638212,3,-1.7690 +/- 3.0639,not_applicable
signal,entity_swap,false_support,polarity_weak_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,entity_swap,false_support,polarity_weak_score,negatives,58.666666666666664,2.309401076758503,3,58.6667 +/- 2.3094,not_applicable
signal,entity_swap,false_support,polarity_weak_score,positives,1.3333333333333333,2.309401076758503,3,1.3333 +/- 2.3094,not_applicable
signal,entity_swap,false_support,polarity_weak_score,raw_auc,0.3333333333333333,0.28867513459481287,3,0.3333 +/- 0.2887,not_applicable
signal,entity_swap,false_support,predicate_fail_score,auc_defined,0.3333333333333333,0.5773502691896257,3,0.3333 +/- 0.5774,not_applicable
signal,entity_swap,false_support,predicate_fail_score,expected_direction_auc,0.3333333333333333,0.28867513459481287,3,0.3333 +/- 0.2887,not_applicable
signal,entity_swap,false_support,predicate_fail_score,inverted_auc,0.6666666666666666,0.28867513459481287,3,0.6667 +/- 0.2887,not_applicable
signal,entity_swap,false_support,predicate_fail_score,mean_pass_probability_positive,0.3273388097683589,0.566967449807921,3,0.3273 +/- 0.5670,not_applicable
signal,entity_swap,false_support,predicate_fail_score,mean_score_negative,0.9891889666987396,0.007042025490906997,3,0.9892 +/- 0.0070,not_applicable
signal,entity_swap,false_support,predicate_fail_score,mean_score_positive,0.005994523564974467,0.01038281938170469,3,0.0060 +/- 0.0104,not_applicable
signal,entity_swap,false_support,predicate_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,entity_swap,false_support,predicate_fail_score,negatives,58.666666666666664,2.309401076758503,3,58.6667 +/- 2.3094,not_applicable
signal,entity_swap,false_support,predicate_fail_score,positives,1.3333333333333333,2.309401076758503,3,1.3333 +/- 2.3094,not_applicable
signal,entity_swap,false_support,predicate_fail_score,raw_auc,0.3333333333333333,0.28867513459481287,3,0.3333 +/- 0.2887,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,auc_defined,0.3333333333333333,0.5773502691896257,3,0.3333 +/- 0.5774,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,expected_direction_auc,0.6666666666666666,0.28867513459481287,3,0.6667 +/- 0.2887,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,inverted_auc,0.3333333333333333,0.28867513459481287,3,0.3333 +/- 0.2887,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,mean_pass_probability_positive,0.33124547203381854,0.5737339873397094,3,0.3312 +/- 0.5737,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,mean_score_negative,0.0007259788021208748,4.9270372232809064e-05,3,0.0007 +/- 0.0000,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,mean_score_positive,0.0020878612995147705,0.0036162818499163637,3,0.0021 +/- 0.0036,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,negatives,58.666666666666664,2.309401076758503,3,58.6667 +/- 2.3094,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,positives,1.3333333333333333,2.309401076758503,3,1.3333 +/- 2.3094,not_applicable
signal,entity_swap,false_support,sufficiency_fail_score,raw_auc,0.6666666666666666,0.28867513459481287,3,0.6667 +/- 0.2887,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,expected_direction_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,inverted_auc,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,mean_pass_probability_positive,0.6139570853776402,0.05127891910010558,3,0.6140 +/- 0.0513,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,mean_score_negative,0.9987209542242166,0.0013863603719294886,3,0.9987 +/- 0.0014,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,mean_score_positive,0.38604291462235985,0.05127891910010563,3,0.3860 +/- 0.0513,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,entitlement_fail_score,raw_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,frame_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,frame_fail_score,expected_direction_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,frame_fail_score,inverted_auc,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,frame_fail_score,mean_pass_probability_positive,0.7154119696882036,0.09324161324249138,3,0.7154 +/- 0.0932,not_applicable
signal,event_swap,classifier_error,frame_fail_score,mean_score_negative,0.9944929409345348,0.0007987212453582172,3,0.9945 +/- 0.0008,not_applicable
signal,event_swap,classifier_error,frame_fail_score,mean_score_positive,0.2845880303117964,0.09324161324249142,3,0.2846 +/- 0.0932,not_applicable
signal,event_swap,classifier_error,frame_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,frame_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,frame_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,frame_fail_score,raw_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,expected_direction_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,inverted_auc,0.9989711934156379,0.0017819452752766305,3,0.9990 +/- 0.0018,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,mean_score_negative,-3.723385323651628,0.5673583769727556,3,-3.7234 +/- 0.5674,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,mean_score_positive,-5.2616362147861055,0.12459115375938037,3,-5.2616 +/- 0.1246,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,polarity_weak_score,raw_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,expected_direction_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,inverted_auc,0.9989711934156379,0.0017819452752766305,3,0.9990 +/- 0.0018,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,mean_pass_probability_positive,0.8521484891573587,0.029866721778561898,3,0.8521 +/- 0.0299,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,mean_score_negative,0.9886580961961183,0.008273893223897447,3,0.9887 +/- 0.0083,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,mean_score_positive,0.1478515108426412,0.02986672177856191,3,0.1479 +/- 0.0299,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,predicate_fail_score,raw_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,expected_direction_auc,0.9979423868312757,0.003563890550553261,3,0.9979 +/- 0.0036,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,inverted_auc,0.002057613168724289,0.003563890550553261,3,0.0021 +/- 0.0036,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,mean_pass_probability_positive,0.9939954936504364,0.00039702551484852776,3,0.9940 +/- 0.0004,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,mean_score_negative,0.0006233002296647237,4.0279958870814026e-05,3,0.0006 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,mean_score_positive,0.006004506349563599,0.0003970255148485285,3,0.0060 +/- 0.0004,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,classifier_error,sufficiency_fail_score,raw_auc,0.9979423868312757,0.003563890550553261,3,0.9979 +/- 0.0036,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,expected_direction_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,inverted_auc,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,mean_pass_probability_positive,0.6139570853776402,0.05127891910010558,3,0.6140 +/- 0.0513,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,mean_score_negative,0.9987209542242166,0.0013863603719294886,3,0.9987 +/- 0.0014,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,mean_score_positive,0.38604291462235985,0.05127891910010563,3,0.3860 +/- 0.0513,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,entitlement_fail_score,raw_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,frame_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,frame_fail_score,expected_direction_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,frame_fail_score,inverted_auc,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,frame_fail_score,mean_pass_probability_positive,0.7154119696882036,0.09324161324249138,3,0.7154 +/- 0.0932,not_applicable
signal,event_swap,false_entitled,frame_fail_score,mean_score_negative,0.9944929409345348,0.0007987212453582172,3,0.9945 +/- 0.0008,not_applicable
signal,event_swap,false_entitled,frame_fail_score,mean_score_positive,0.2845880303117964,0.09324161324249142,3,0.2846 +/- 0.0932,not_applicable
signal,event_swap,false_entitled,frame_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,frame_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,frame_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,frame_fail_score,raw_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,expected_direction_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,inverted_auc,0.9989711934156379,0.0017819452752766305,3,0.9990 +/- 0.0018,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,mean_score_negative,-3.723385323651628,0.5673583769727556,3,-3.7234 +/- 0.5674,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,mean_score_positive,-5.2616362147861055,0.12459115375938037,3,-5.2616 +/- 0.1246,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,polarity_weak_score,raw_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,expected_direction_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,inverted_auc,0.9989711934156379,0.0017819452752766305,3,0.9990 +/- 0.0018,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,mean_pass_probability_positive,0.8521484891573587,0.029866721778561898,3,0.8521 +/- 0.0299,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,mean_score_negative,0.9886580961961183,0.008273893223897447,3,0.9887 +/- 0.0083,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,mean_score_positive,0.1478515108426412,0.02986672177856191,3,0.1479 +/- 0.0299,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,predicate_fail_score,raw_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,expected_direction_auc,0.9979423868312757,0.003563890550553261,3,0.9979 +/- 0.0036,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,inverted_auc,0.002057613168724289,0.003563890550553261,3,0.0021 +/- 0.0036,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,mean_pass_probability_positive,0.9939954936504364,0.00039702551484852776,3,0.9940 +/- 0.0004,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,mean_score_negative,0.0006233002296647237,4.0279958870814026e-05,3,0.0006 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,mean_score_positive,0.006004506349563599,0.0003970255148485285,3,0.0060 +/- 0.0004,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,false_entitled,sufficiency_fail_score,raw_auc,0.9979423868312757,0.003563890550553261,3,0.9979 +/- 0.0036,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,auc_defined,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,expected_direction_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,inverted_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,mean_score_negative,0.9588316818609252,0.02556758031658242,3,0.9588 +/- 0.0256,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,mean_score_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,negatives,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,positives,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,entitlement_fail_score,raw_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,auc_defined,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,expected_direction_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,inverted_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,mean_score_negative,0.9491429171838618,0.028863697744130123,3,0.9491 +/- 0.0289,not_applicable
signal,event_swap,false_refute,frame_fail_score,mean_score_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,negatives,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,positives,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,frame_fail_score,raw_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,auc_defined,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,expected_direction_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,inverted_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,mean_score_negative,-3.8131750014093186,0.5550424482357587,3,-3.8132 +/- 0.5550,not_applicable
signal,event_swap,false_refute,polarity_weak_score,mean_score_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,negatives,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,positives,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,polarity_weak_score,raw_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,auc_defined,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,expected_direction_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,inverted_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,mean_score_negative,0.9319100381974649,0.03794193527999137,3,0.9319 +/- 0.0379,not_applicable
signal,event_swap,false_refute,predicate_fail_score,mean_score_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,negatives,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,positives,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,predicate_fail_score,raw_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,auc_defined,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,expected_direction_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,inverted_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,mean_score_negative,0.0009699778424368963,0.00025752150667488193,3,0.0010 +/- 0.0003,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,mean_score_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,negatives,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,positives,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_refute,sufficiency_fail_score,raw_auc,0.5,0.0,3,0.5000 +/- 0.0000,not_applicable
signal,event_swap,false_support,entitlement_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,entitlement_fail_score,expected_direction_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,entitlement_fail_score,inverted_auc,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,entitlement_fail_score,mean_pass_probability_positive,0.6139570853776402,0.05127891910010558,3,0.6140 +/- 0.0513,not_applicable
signal,event_swap,false_support,entitlement_fail_score,mean_score_negative,0.9987209542242166,0.0013863603719294886,3,0.9987 +/- 0.0014,not_applicable
signal,event_swap,false_support,entitlement_fail_score,mean_score_positive,0.38604291462235985,0.05127891910010563,3,0.3860 +/- 0.0513,not_applicable
signal,event_swap,false_support,entitlement_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,entitlement_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_support,entitlement_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,false_support,entitlement_fail_score,raw_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,frame_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,frame_fail_score,expected_direction_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,frame_fail_score,inverted_auc,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,frame_fail_score,mean_pass_probability_positive,0.7154119696882036,0.09324161324249138,3,0.7154 +/- 0.0932,not_applicable
signal,event_swap,false_support,frame_fail_score,mean_score_negative,0.9944929409345348,0.0007987212453582172,3,0.9945 +/- 0.0008,not_applicable
signal,event_swap,false_support,frame_fail_score,mean_score_positive,0.2845880303117964,0.09324161324249142,3,0.2846 +/- 0.0932,not_applicable
signal,event_swap,false_support,frame_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,frame_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_support,frame_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,false_support,frame_fail_score,raw_auc,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,polarity_weak_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,polarity_weak_score,expected_direction_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,false_support,polarity_weak_score,inverted_auc,0.9989711934156379,0.0017819452752766305,3,0.9990 +/- 0.0018,not_applicable
signal,event_swap,false_support,polarity_weak_score,mean_pass_probability_positive,0.0,0.0,3,0.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,polarity_weak_score,mean_score_negative,-3.723385323651628,0.5673583769727556,3,-3.7234 +/- 0.5674,not_applicable
signal,event_swap,false_support,polarity_weak_score,mean_score_positive,-5.2616362147861055,0.12459115375938037,3,-5.2616 +/- 0.1246,not_applicable
signal,event_swap,false_support,polarity_weak_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,polarity_weak_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_support,polarity_weak_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
signal,event_swap,false_support,polarity_weak_score,raw_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,false_support,predicate_fail_score,auc_defined,1.0,0.0,3,1.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,predicate_fail_score,expected_direction_auc,0.0010288065843621398,0.0017819452752766227,3,0.0010 +/- 0.0018,not_applicable
signal,event_swap,false_support,predicate_fail_score,inverted_auc,0.9989711934156379,0.0017819452752766305,3,0.9990 +/- 0.0018,not_applicable
signal,event_swap,false_support,predicate_fail_score,mean_pass_probability_positive,0.8521484891573587,0.029866721778561898,3,0.8521 +/- 0.0299,not_applicable
signal,event_swap,false_support,predicate_fail_score,mean_score_negative,0.9886580961961183,0.008273893223897447,3,0.9887 +/- 0.0083,not_applicable
signal,event_swap,false_support,predicate_fail_score,mean_score_positive,0.1478515108426412,0.02986672177856191,3,0.1479 +/- 0.0299,not_applicable
signal,event_swap,false_support,predicate_fail_score,n,60.0,0.0,3,60.0000 +/- 0.0000,not_applicable
signal,event_swap,false_support,predicate_fail_score,negatives,56.0,2.6457513110645907,3,56.0000 +/- 2.6458,not_applicable
signal,event_swap,false_support,predicate_fail_score,positives,4.0,2.6457513110645907,3,4.0000 +/- 2.6458,not_applicable
