intervention_type,metric,mean,std,n,formatted
paraphrase,pearson_entitlement_prob__polarity_margin,-0.2770163753716768,0.07812715008773559,3,-0.2770 +/- 0.0781
paraphrase,pearson_frame_prob__entitlement_prob,0.9816549666073806,0.02389521735042165,3,0.9817 +/- 0.0239
paraphrase,pearson_frame_prob__polarity_margin,-0.293008163468833,0.07212376584328728,3,-0.2930 +/- 0.0721
paraphrase,pearson_frame_prob__predicate_coverage_prob,0.5267049951851002,0.352957667301819,3,0.5267 +/- 0.3530
paraphrase,pearson_frame_prob__sufficiency_prob,-0.6218069690374052,0.1894637685755599,3,-0.6218 +/- 0.1895
paraphrase,pearson_max_abs_off_diagonal,0.9816549666073806,0.02389521735042165,3,0.9817 +/- 0.0239
paraphrase,pearson_mean_abs_off_diagonal,0.5753489322091387,0.10479812566417486,3,0.5753 +/- 0.1048
paraphrase,pearson_predicate_coverage_prob__entitlement_prob,0.6399177338772456,0.3410203286920671,3,0.6399 +/- 0.3410
paraphrase,pearson_predicate_coverage_prob__polarity_margin,-0.32682155597108786,0.14505554491558162,3,-0.3268 +/- 0.1451
paraphrase,pearson_predicate_coverage_prob__sufficiency_prob,-0.5904280736845684,0.05548849441408138,3,-0.5904 +/- 0.0555
paraphrase,pearson_sufficiency_prob__entitlement_prob,-0.6219707668445508,0.16572035232514004,3,-0.6220 +/- 0.1657
paraphrase,pearson_sufficiency_prob__polarity_margin,0.8741597220435389,0.06809771181578433,3,0.8742 +/- 0.0681
paraphrase,spearman_entitlement_prob__polarity_margin,-0.21644901361489302,0.20826195120013838,3,-0.2164 +/- 0.2083
paraphrase,spearman_frame_prob__entitlement_prob,0.9651755117162174,0.0413481167786136,3,0.9652 +/- 0.0413
paraphrase,spearman_frame_prob__polarity_margin,-0.2855978512549782,0.13402338902038918,3,-0.2856 +/- 0.1340
paraphrase,spearman_frame_prob__predicate_coverage_prob,0.3117552309494589,0.12735084898883794,3,0.3118 +/- 0.1274
paraphrase,spearman_frame_prob__sufficiency_prob,-0.5683245345929425,0.15664279802896552,3,-0.5683 +/- 0.1566
paraphrase,spearman_max_abs_off_diagonal,0.9651755117162174,0.0413481167786136,3,0.9652 +/- 0.0413
paraphrase,spearman_mean_abs_off_diagonal,0.5312909966903901,0.08897686285685913,3,0.5313 +/- 0.0890
paraphrase,spearman_predicate_coverage_prob__entitlement_prob,0.3536463988628828,0.04749196613322462,3,0.3536 +/- 0.0475
paraphrase,spearman_predicate_coverage_prob__polarity_margin,-0.5785789834516959,0.2017016849367967,3,-0.5786 +/- 0.2017
paraphrase,spearman_predicate_coverage_prob__sufficiency_prob,-0.7126452006343994,0.11806284685777238,3,-0.7126 +/- 0.1181
paraphrase,spearman_sufficiency_prob__entitlement_prob,-0.5608409743447255,0.18265173463402898,3,-0.5608 +/- 0.1827
paraphrase,spearman_sufficiency_prob__polarity_margin,0.7561915346855609,0.09064264769090999,3,0.7562 +/- 0.0906
polarity_flip,n,60.0,0.0,3,60.0000 +/- 0.0000
polarity_flip,pearson_entitlement_prob__polarity_margin,-0.0029286395593817786,0.20632273083697883,3,-0.0029 +/- 0.2063
polarity_flip,pearson_frame_prob__entitlement_prob,0.9971940295833139,0.00251953670809702,3,0.9972 +/- 0.0025
polarity_flip,pearson_frame_prob__polarity_margin,-0.06182166989199294,0.18301713776637474,3,-0.0618 +/- 0.1830
polarity_flip,pearson_frame_prob__predicate_coverage_prob,0.12939944032079748,0.3046129174186343,3,0.1294 +/- 0.3046
polarity_flip,pearson_frame_prob__sufficiency_prob,-0.26141802065263414,0.23777192155248542,3,-0.2614 +/- 0.2378
polarity_flip,pearson_max_abs_off_diagonal,0.9971940295833139,0.00251953670809702,3,0.9972 +/- 0.0025
