threshold,system,metric,mean,std,n,formatted
0.4,raw_balanced_only,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.4,raw_balanced_only,paraphrase_preserved,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_balanced_only,predicate_disentangled,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.4,raw_balanced_only,polarity_flip_preserved_and_reversed,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_balanced_only,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_balanced_only,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_balanced_only,entity_frame_lower,0.9777777777777779,0.03849001794597504,3,0.978 +/- 0.038
0.4,raw_balanced_only,event_frame_lower,0.9333333333333332,0.04409585518440981,3,0.933 +/- 0.044
0.4,self_routed_balanced,final_accuracy,0.9102564102564102,0.007692307692307665,3,0.910 +/- 0.008
0.4,self_routed_balanced,final_macro_f1,0.8860476126193023,0.008036872697460642,3,0.886 +/- 0.008
0.4,self_routed_balanced,NOT_ENTITLED_f1,0.9380331369377098,0.005638841593041401,3,0.938 +/- 0.006
0.4,self_routed_balanced,REFUTE_f1,0.998158379373849,0.0031897804927603552,3,0.998 +/- 0.003
0.4,self_routed_balanced,SUPPORT_f1,0.721951321546348,0.018374250833457704,3,0.722 +/- 0.018
0.4,self_routed_balanced,entitled_output_count,250.0,6.0,3,250.000 +/- 6.000
0.4,self_routed_balanced,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_balanced,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_balanced,polarity_flip_output_ok,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_balanced,polarity_flip_internal_ok,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_balanced,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_balanced,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_balanced,paraphrase_preserved,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_balanced,predicate_disentangled,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.4,self_routed_balanced,polarity_flip_preserved_and_reversed,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_balanced,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_balanced,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_balanced,entity_frame_lower,0.9888888888888889,0.01924500897298752,3,0.989 +/- 0.019
0.4,self_routed_balanced,event_frame_lower,0.9500000000000001,0.02886751345948125,3,0.950 +/- 0.029
0.4,raw_strict_only,final_accuracy,0.8606837606837606,0.04560451819471488,3,0.861 +/- 0.046
0.4,raw_strict_only,final_macro_f1,0.8435329873185166,0.03924371032303489,3,0.844 +/- 0.039
0.4,raw_strict_only,NOT_ENTITLED_f1,0.8996555185121062,0.03553641233879182,3,0.900 +/- 0.036
0.4,raw_strict_only,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_strict_only,SUPPORT_f1,0.6309434434434434,0.08227324275126843,3,0.631 +/- 0.082
0.4,raw_strict_only,entitled_output_count,288.6666666666667,35.5715241918776,3,288.667 +/- 35.572
0.4,raw_strict_only,entitled_output_gate_violation_rate,0.05698423423423424,0.038997843873209086,3,0.057 +/- 0.039
0.4,raw_strict_only,entitled_output_gate_violations,17.333333333333332,12.503332889007368,3,17.333 +/- 12.503
0.4,raw_strict_only,polarity_flip_output_ok,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_strict_only,polarity_flip_internal_ok,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_strict_only,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.4,raw_strict_only,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.4,raw_strict_only,paraphrase_preserved,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_strict_only,predicate_disentangled,0.9388888888888888,0.04194352464039301,3,0.939 +/- 0.042
0.4,raw_strict_only,polarity_flip_preserved_and_reversed,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_strict_only,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_strict_only,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_strict_only,entity_frame_lower,0.9611111111111111,0.03849001794597504,3,0.961 +/- 0.038
0.4,raw_strict_only,event_frame_lower,0.9222222222222222,0.041943524640393075,3,0.922 +/- 0.042
0.4,self_routed_strict,final_accuracy,0.8829059829059829,0.03018498014770992,3,0.883 +/- 0.030
0.4,self_routed_strict,final_macro_f1,0.8615989996180429,0.027555217503090576,3,0.862 +/- 0.028
0.4,self_routed_strict,NOT_ENTITLED_f1,0.9172939148278091,0.022946505863836786,3,0.917 +/- 0.023
